user_id,signup_date,emirate,user_type
4192,2025-12-31,Sharjah,agent
4193,2024-02-14,Abu Dhabi,seller
4194,2025-05-12,Ras Al Khaimah,buyer
4195,2024-10-08,Fujairah,buyer
4196,2025-12-20,Dubai,seller
4197,2025-03-26,Umm Al Quwain,seller
4198,2025-02-20,Abu Dhabi,agent
4199,2025-10-31,Abu Dhabi,buyer
4200,2025-06-26,Dubai,seller
4201,2025-01-09,Dubai,buyer
4202,2025-05-18,Dubai,seller
4203,2025-06-18,Dubai,seller
4204,2025-07-25,Umm Al Quwain,seller
4205,2025-03-27,Dubai,seller
4206,2025-02-05,Sharjah,buyer
4207,2024-05-21,Umm Al Quwain,seller
4208,2024-06-17,Abu Dhabi,buyer
4209,2024-02-19,Abu Dhabi,agent
4210,2024-08-16,Ras Al Khaimah,agent
4211,2025-11-05,Dubai,agent
4212,2025-08-12,Fujairah,buyer
4213,2025-11-03,Dubai,buyer
4214,2025-09-25,Dubai,seller
4215,2025-06-18,Fujairah,buyer
4216,2024-07-27,Dubai,seller
4217,2025-03-04,Abu Dhabi,buyer
4218,2024-05-23,Ras Al Khaimah,agent
4219,2024-03-19,Abu Dhabi,seller
4220,2025-10-21,Sharjah,buyer
4221,2024-04-14,Abu Dhabi,agent
4222,2025-11-18,Ras Al Khaimah,seller
4223,2024-07-13,Abu Dhabi,seller
4224,2024-06-05,Fujairah,seller
4225,2024-07-03,Sharjah,seller
4226,2024-10-17,Sharjah,buyer
4227,2024-07-24,Sharjah,agent
4228,2025-05-11,Ajman,agent
4229,2024-04-08,Abu Dhabi,seller
4230,2024-04-24,Abu Dhabi,agent
4231,2024-10-07,Sharjah,agent
4232,2024-09-27,Abu Dhabi,buyer
4233,2024-07-17,Dubai,agent
4234,2024-10-14,Abu Dhabi,agent
4235,2024-01-19,Abu Dhabi,buyer
4236,2024-06-08,Dubai,buyer
4237,2024-05-08,Fujairah,buyer
4238,2025-07-27,Abu Dhabi,seller
4239,2024-09-30,Dubai,buyer
4240,2024-10-11,Dubai,buyer
4241,2024-03-10,Sharjah,seller
4242,2024-02-16,Dubai,buyer
4243,2024-03-17,Fujairah,seller
4244,2025-09-04,Ajman,buyer
4245,2024-10-09,Abu Dhabi,seller
4246,2025-12-14,Abu Dhabi,buyer
4247,2025-10-23,Abu Dhabi,buyer
4248,2025-07-01,Dubai,buyer
4249,2024-12-08,Ras Al Khaimah,buyer
4250,2025-08-19,Dubai,buyer
4251,2025-02-11,Abu Dhabi,buyer
4252,2025-09-03,Abu Dhabi,buyer
4253,2024-04-07,Dubai,buyer
4254,2025-10-29,Dubai,seller
4255,2025-10-07,Dubai,buyer
4256,2025-11-21,Dubai,buyer
4257,2025-07-30,Dubai,agent
4258,2024-10-14,Dubai,buyer
4259,2025-10-15,Ajman,buyer
4260,2025-02-22,Dubai,buyer
4261,2024-01-22,Dubai,agent
4262,2024-05-15,Dubai,buyer
4263,2025-11-04,Dubai,buyer
4264,2024-04-19,Sharjah,agent
4265,2024-05-10,Dubai,buyer
4266,2025-03-21,Abu Dhabi,seller
4267,2024-04-09,Dubai,buyer
4268,2025-05-24,Abu Dhabi,seller
4269,2024-11-18,Sharjah,buyer
4270,2025-07-10,Sharjah,agent
4271,2024-08-27,Abu Dhabi,agent
4272,2025-10-07,Ajman,buyer
4273,2024-07-08,Dubai,buyer
4274,2025-06-07,Dubai,buyer
4275,2024-11-30,Abu Dhabi,seller
4276,2025-09-25,Dubai,seller
4277,2025-04-02,Dubai,agent
4278,2024-04-25,Sharjah,buyer
4279,2025-08-12,Dubai,buyer
4280,2025-01-30,Sharjah,buyer
4281,2024-06-27,Dubai,seller
4282,2025-05-29,Dubai,seller
4283,2024-10-06,Ras Al Khaimah,agent
4284,2024-05-24,Dubai,agent
4285,2024-06-25,Dubai,seller
4286,2024-12-23,Ajman,seller
4287,2024-01-08,Abu Dhabi,buyer
4288,2025-04-16,Umm Al Quwain,seller
4289,2024-05-28,Abu Dhabi,buyer
4290,2025-01-14,Dubai,buyer
4291,2024-03-28,Umm Al Quwain,agent
4292,2025-02-25,Abu Dhabi,seller
4293,2025-02-27,Dubai,buyer
4294,2025-05-29,Abu Dhabi,buyer
4295,2025-09-14,Abu Dhabi,buyer
4296,2024-10-21,Dubai,buyer
4297,2025-01-17,Abu Dhabi,seller
4298,2024-03-29,Dubai,buyer
4299,2025-04-05,Dubai,buyer
4300,2024-07-28,Abu Dhabi,buyer
4301,2025-08-13,Dubai,buyer
4302,2024-12-23,Dubai,seller
4303,2025-04-29,Dubai,buyer
4304,2025-05-31,Fujairah,buyer
4305,2024-05-12,Dubai,agent
4306,2024-11-20,Dubai,buyer
4307,2025-07-05,Dubai,buyer
4308,2025-05-10,Abu Dhabi,agent
4309,2025-01-19,Dubai,seller
4310,2024-05-09,Dubai,seller
4311,2025-09-10,Abu Dhabi,buyer
4312,2025-12-16,Sharjah,buyer
4313,2025-12-08,Dubai,agent
4314,2024-10-30,Dubai,seller
4315,2025-11-06,Dubai,seller
4316,2025-03-05,Fujairah,seller
4317,2025-10-02,Dubai,seller
4318,2025-04-24,Fujairah,buyer
4319,2025-06-01,Abu Dhabi,buyer
4320,2025-08-31,Sharjah,agent
4321,2025-07-07,Dubai,seller
4322,2025-07-23,Dubai,buyer
4323,2024-07-03,Abu Dhabi,buyer
4324,2025-06-27,Ras Al Khaimah,agent
4325,2024-11-25,Fujairah,agent
4326,2025-12-30,Ras Al Khaimah,buyer
4327,2024-08-17,Sharjah,agent
4328,2024-07-19,Dubai,buyer
4329,2025-09-15,Fujairah,seller
4330,2024-06-25,Dubai,seller
4331,2025-07-20,Sharjah,buyer
4332,2024-04-18,Dubai,seller
4333,2024-01-18,Sharjah,seller
4334,2025-09-04,Sharjah,buyer
4335,2025-03-06,Sharjah,agent
4336,2024-06-05,Umm Al Quwain,buyer
4337,2024-05-23,Sharjah,buyer
4338,2025-12-29,Sharjah,buyer
4339,2025-02-08,Dubai,buyer
4340,2024-08-18,Dubai,buyer
4341,2025-10-25,Sharjah,agent
4342,2025-10-19,Sharjah,buyer
4343,2025-07-12,Sharjah,seller
4344,2024-07-30,Dubai,buyer
4345,2025-05-01,Sharjah,seller
4346,2024-07-25,Dubai,buyer
4347,2025-08-20,Dubai,buyer
4348,2025-11-21,Dubai,agent
4349,2024-03-17,Fujairah,buyer
4350,2024-09-29,Sharjah,seller
4351,2025-01-17,Dubai,agent
4352,2025-08-03,Abu Dhabi,buyer
4353,2024-10-30,Dubai,seller
4354,2024-04-22,Dubai,buyer
4355,2025-11-20,Sharjah,seller
4356,2025-09-14,Sharjah,buyer
4357,2024-11-10,Abu Dhabi,buyer
4358,2025-01-13,Dubai,agent
4359,2024-03-26,Ajman,buyer
4360,2025-11-29,Umm Al Quwain,buyer
4361,2025-11-29,Umm Al Quwain,seller
4362,2024-07-30,Umm Al Quwain,seller
4363,2024-05-13,Sharjah,buyer
4364,2025-05-27,Sharjah,buyer
4365,2025-10-18,Sharjah,agent
4366,2025-01-25,Abu Dhabi,seller
4367,2025-12-24,Ajman,buyer
4368,2025-05-11,Dubai,seller
4369,2024-09-11,Ajman,seller
4370,2024-05-14,Dubai,buyer
4371,2024-09-15,Sharjah,buyer
4372,2025-01-01,Fujairah,buyer
4373,2025-12-07,Dubai,buyer
4374,2025-09-23,Ras Al Khaimah,buyer
4375,2025-03-22,Abu Dhabi,seller
4376,2025-01-05,Abu Dhabi,buyer
4377,2025-03-06,Dubai,buyer
4378,2025-04-20,Dubai,seller
4379,2024-03-04,Dubai,buyer
4380,2024-03-28,Dubai,agent
4381,2024-06-26,Umm Al Quwain,buyer
4382,2024-01-18,Abu Dhabi,seller
4383,2024-10-17,Ajman,seller
4384,2025-04-15,Dubai,buyer
4385,2025-06-13,Ajman,seller
4386,2025-05-22,Abu Dhabi,buyer
4387,2025-12-17,Dubai,buyer
4388,2024-11-19,Dubai,seller
4389,2025-06-12,Dubai,agent
4390,2024-07-17,Umm Al Quwain,buyer
4391,2025-06-30,Sharjah,buyer
4392,2024-09-23,Sharjah,buyer
4393,2024-01-12,Abu Dhabi,seller
4394,2024-03-05,Abu Dhabi,buyer
4395,2025-11-29,Dubai,buyer
4396,2025-07-26,Dubai,seller
4397,2024-06-11,Abu Dhabi,buyer
4398,2025-10-14,Ajman,buyer
4399,2025-08-04,Dubai,seller
4400,2024-12-20,Ajman,buyer
4401,2024-02-23,Fujairah,buyer
4402,2025-03-18,Abu Dhabi,buyer
4403,2025-09-03,Sharjah,buyer
4404,2025-10-30,Ras Al Khaimah,buyer
4405,2024-12-08,Ras Al Khaimah,agent
4406,2025-03-29,Dubai,buyer
4407,2025-10-08,Dubai,buyer
4408,2024-09-14,Umm Al Quwain,buyer
4409,2024-05-27,Abu Dhabi,buyer
4410,2025-01-09,Fujairah,agent
4411,2024-10-17,Ras Al Khaimah,seller
4412,2024-02-29,Dubai,seller
4413,2024-12-04,Abu Dhabi,seller
4414,2025-10-12,Dubai,seller
4415,2024-04-14,Dubai,agent
4416,2025-09-18,Dubai,buyer
4417,2024-10-04,Fujairah,seller
4418,2024-12-07,Fujairah,agent
4419,2024-05-18,Sharjah,buyer
4420,2024-10-02,Dubai,agent
4421,2025-07-07,Dubai,seller
4422,2025-01-22,Dubai,buyer
4423,2025-12-22,Sharjah,seller
4424,2025-10-30,Abu Dhabi,buyer
4425,2024-07-24,Abu Dhabi,agent
4426,2024-01-07,Dubai,buyer
4427,2025-07-18,Umm Al Quwain,buyer
4428,2025-05-04,Dubai,buyer
4429,2024-12-21,Abu Dhabi,seller
4430,2025-02-06,Abu Dhabi,seller
4431,2025-11-22,Dubai,agent
4432,2024-10-07,Sharjah,buyer
4433,2025-08-01,Abu Dhabi,buyer
4434,2024-07-06,Abu Dhabi,seller
4435,2024-07-25,Ajman,buyer
4436,2024-12-31,Abu Dhabi,buyer
4437,2025-07-12,Abu Dhabi,seller
4438,2024-08-02,Sharjah,seller
4439,2025-01-21,Dubai,buyer
4440,2024-11-22,Umm Al Quwain,buyer
4441,2024-01-30,Abu Dhabi,agent
4442,2024-09-12,Fujairah,buyer
4443,2025-03-28,Dubai,agent
4444,2025-03-28,Ras Al Khaimah,agent
4445,2024-09-03,Dubai,buyer
4446,2025-10-27,Ras Al Khaimah,agent
4447,2025-07-15,Fujairah,buyer
4448,2024-08-12,Ajman,buyer
4449,2025-08-08,Dubai,agent
4450,2024-01-21,Sharjah,buyer
4451,2025-03-09,Dubai,agent
4452,2025-08-17,Dubai,seller
4453,2024-12-02,Sharjah,buyer
4454,2024-05-10,Ajman,agent
4455,2025-11-22,Dubai,buyer
4456,2025-11-27,Dubai,buyer
4457,2024-07-05,Abu Dhabi,agent
4458,2025-05-22,Dubai,buyer
4459,2024-09-22,Sharjah,seller
4460,2024-03-22,Sharjah,buyer
4461,2024-03-28,Abu Dhabi,buyer
4462,2025-10-21,Sharjah,seller
4463,2024-08-27,Dubai,buyer
4464,2025-06-30,Ras Al Khaimah,buyer
4465,2025-07-02,Sharjah,seller
4466,2025-08-25,Dubai,agent
4467,2024-02-16,Sharjah,agent
4468,2025-09-20,Abu Dhabi,agent
4469,2024-04-11,Fujairah,seller
4470,2025-10-19,Sharjah,buyer
4471,2025-02-28,Dubai,agent
4472,2024-12-01,Abu Dhabi,agent
4473,2024-10-25,Dubai,buyer
4474,2025-09-07,Abu Dhabi,buyer
4475,2025-07-29,Dubai,seller
4476,2025-11-09,Abu Dhabi,agent
4477,2025-04-08,Ajman,buyer
4478,2024-11-22,Dubai,seller
4479,2025-10-05,Ajman,buyer
4480,2025-09-20,Ajman,seller
4481,2024-01-16,Dubai,buyer
4482,2025-02-23,Dubai,seller
4483,2024-01-27,Ajman,buyer
4484,2025-09-11,Dubai,seller
4485,2025-07-30,Dubai,seller
4486,2024-05-10,Sharjah,buyer
4487,2024-02-15,Abu Dhabi,seller
4488,2025-06-22,Dubai,buyer
4489,2025-05-20,Umm Al Quwain,seller
4490,2025-05-26,Abu Dhabi,seller
4491,2025-12-18,Dubai,buyer
4492,2024-01-17,Fujairah,buyer
4493,2025-02-21,Dubai,buyer
4494,2025-01-20,Dubai,buyer
4495,2025-12-11,Sharjah,seller
4496,2025-10-03,Umm Al Quwain,seller
4497,2024-01-21,Dubai,buyer
4498,2025-06-29,Sharjah,buyer
4499,2024-01-31,Ajman,buyer
4500,2024-07-30,Abu Dhabi,buyer
4501,2024-01-30,Abu Dhabi,agent
4502,2025-07-04,Dubai,buyer
4503,2024-10-28,Abu Dhabi,agent
4504,2025-09-02,Dubai,seller
4505,2025-12-13,Ras Al Khaimah,agent
4506,2024-05-01,Sharjah,seller
4507,2024-04-06,Dubai,agent
4508,2024-07-07,Abu Dhabi,seller
4509,2024-04-09,Sharjah,agent
4510,2025-12-05,Dubai,seller
4511,2024-04-29,Dubai,buyer
4512,2025-03-25,Ras Al Khaimah,buyer
4513,2025-04-18,Ras Al Khaimah,seller
4514,2024-10-15,Dubai,buyer
4515,2024-09-04,Abu Dhabi,buyer
4516,2024-05-22,Dubai,seller
4517,2024-07-14,Abu Dhabi,agent
4518,2025-05-29,Dubai,agent
4519,2024-04-02,Abu Dhabi,agent
4520,2025-11-18,Sharjah,buyer
4521,2025-06-10,Dubai,buyer
4522,2025-03-30,Fujairah,buyer
4523,2024-04-19,Dubai,buyer
4524,2025-10-19,Dubai,buyer
4525,2024-08-16,Sharjah,buyer
4526,2025-10-22,Abu Dhabi,buyer
4527,2024-03-30,Ras Al Khaimah,seller
4528,2025-07-16,Dubai,buyer
4529,2025-08-07,Abu Dhabi,buyer
4530,2025-09-02,Ras Al Khaimah,buyer
4531,2025-09-16,Ras Al Khaimah,agent
4532,2025-05-08,Dubai,buyer
4533,2024-11-21,Ajman,agent
4534,2024-03-18,Dubai,seller
4535,2025-06-05,Abu Dhabi,buyer
4536,2025-03-06,Ras Al Khaimah,seller
4537,2025-03-07,Abu Dhabi,seller
4538,2025-12-18,Sharjah,buyer
4539,2025-11-09,Ajman,buyer
4540,2025-05-30,Ras Al Khaimah,buyer
4541,2025-07-02,Dubai,buyer
4542,2025-01-23,Dubai,buyer
4543,2025-06-22,Abu Dhabi,buyer
4544,2024-01-05,Abu Dhabi,seller
4545,2024-05-04,Fujairah,buyer
4546,2025-08-15,Dubai,seller
4547,2025-12-04,Fujairah,agent
4548,2025-11-02,Sharjah,buyer
4549,2024-07-12,Dubai,buyer
4550,2025-09-26,Umm Al Quwain,buyer
4551,2024-10-08,Sharjah,buyer
4552,2024-07-25,Dubai,buyer
4553,2024-04-17,Dubai,buyer
4554,2025-08-24,Abu Dhabi,buyer
4555,2024-12-10,Dubai,seller
4556,2024-09-17,Dubai,agent
4557,2024-09-23,Dubai,buyer
4558,2025-02-22,Abu Dhabi,buyer
4559,2024-02-29,Ras Al Khaimah,agent
4560,2025-10-08,Sharjah,buyer
4561,2025-05-17,Abu Dhabi,buyer
4562,2025-09-27,Dubai,buyer
4563,2025-02-15,Dubai,seller
4564,2024-02-08,Ras Al Khaimah,seller
4565,2024-12-08,Sharjah,buyer
4566,2025-03-29,Ajman,buyer
4567,2024-03-11,Fujairah,buyer
4568,2025-08-17,Sharjah,buyer
4569,2024-04-25,Dubai,buyer
4570,2025-05-15,Abu Dhabi,seller
4571,2025-06-01,Dubai,seller
4572,2025-01-19,Dubai,seller
4573,2025-08-20,Dubai,buyer
4574,2025-01-28,Sharjah,seller
4575,2024-06-21,Dubai,seller
4576,2025-06-13,Abu Dhabi,buyer
4577,2025-11-12,Umm Al Quwain,agent
4578,2025-04-23,Sharjah,seller
4579,2024-02-19,Dubai,buyer
4580,2025-07-10,Abu Dhabi,buyer
4581,2024-12-27,Ras Al Khaimah,buyer
4582,2025-10-22,Umm Al Quwain,buyer
4583,2025-05-15,Abu Dhabi,buyer
4584,2024-04-16,Abu Dhabi,agent
4585,2024-03-05,Dubai,buyer
4586,2024-12-21,Umm Al Quwain,buyer
4587,2025-03-21,Dubai,agent
4588,2024-12-03,Abu Dhabi,seller
4589,2024-11-09,Dubai,buyer
4590,2025-12-16,Dubai,agent
4591,2024-01-14,Umm Al Quwain,seller
4592,2024-07-18,Dubai,agent
4593,2025-04-15,Dubai,agent
4594,2024-07-19,Abu Dhabi,agent
4595,2024-10-20,Sharjah,seller
4596,2024-08-07,Abu Dhabi,buyer
4597,2025-07-18,Dubai,seller
4598,2024-03-16,Abu Dhabi,seller
4599,2025-11-05,Dubai,buyer
4600,2025-07-22,Abu Dhabi,buyer
4601,2025-10-04,Abu Dhabi,seller
4602,2024-11-13,Dubai,agent
4603,2025-05-16,Sharjah,buyer
4604,2024-02-13,Dubai,seller
4605,2024-02-03,Fujairah,agent
4606,2025-01-05,Umm Al Quwain,agent
4607,2025-04-20,Dubai,seller
4608,2025-12-20,Abu Dhabi,buyer
4609,2025-01-28,Abu Dhabi,seller
4610,2025-04-12,Fujairah,buyer
4611,2024-04-22,Abu Dhabi,seller
4612,2025-10-18,Dubai,buyer
4613,2024-12-11,Abu Dhabi,buyer
4614,2025-09-07,Abu Dhabi,buyer
4615,2024-05-04,Dubai,buyer
4616,2025-07-11,Dubai,agent
4617,2024-10-26,Fujairah,buyer
4618,2025-05-28,Ajman,seller
4619,2024-04-21,Sharjah,buyer
4620,2024-08-10,Dubai,buyer
4621,2025-03-14,Dubai,agent
4622,2024-01-26,Dubai,agent
4623,2024-06-19,Sharjah,buyer
4624,2024-09-07,Dubai,agent
4625,2024-06-11,Abu Dhabi,buyer
4626,2024-12-22,Dubai,buyer
4627,2024-10-21,Ajman,agent
4628,2025-10-03,Abu Dhabi,buyer
4629,2024-09-16,Umm Al Quwain,agent
4630,2024-09-10,Dubai,agent
4631,2025-03-24,Dubai,seller
4632,2025-12-16,Ajman,agent
4633,2025-02-02,Abu Dhabi,buyer
4634,2024-10-03,Abu Dhabi,agent
4635,2025-06-08,Dubai,agent
4636,2024-07-14,Abu Dhabi,buyer
4637,2025-06-04,Dubai,agent
4638,2025-12-01,Abu Dhabi,seller
4639,2025-04-11,Sharjah,agent
4640,2025-07-30,Abu Dhabi,buyer
4641,2024-11-18,Abu Dhabi,agent
4642,2025-12-02,Dubai,buyer
4643,2024-08-29,Abu Dhabi,seller
4644,2024-04-20,Abu Dhabi,buyer
4645,2025-04-02,Sharjah,agent
4646,2025-06-22,Dubai,buyer
4647,2024-11-16,Sharjah,buyer
4648,2025-08-11,Abu Dhabi,seller
4649,2024-06-22,Dubai,buyer
4650,2024-04-05,Ras Al Khaimah,buyer
4651,2024-02-10,Abu Dhabi,buyer
4652,2025-11-09,Sharjah,seller
4653,2025-01-06,Sharjah,seller
4654,2025-11-28,Dubai,agent
4655,2024-05-31,Abu Dhabi,seller
4656,2024-01-15,Abu Dhabi,buyer
4657,2025-12-02,Abu Dhabi,seller
4658,2024-05-16,Dubai,buyer
4659,2024-08-11,Ras Al Khaimah,buyer
4660,2024-03-30,Abu Dhabi,buyer
4661,2025-01-31,Ajman,buyer
4662,2025-06-14,Abu Dhabi,buyer
4663,2025-04-15,Dubai,agent
4664,2024-05-05,Dubai,seller
4665,2025-09-23,Dubai,buyer
4666,2025-03-10,Fujairah,agent
4667,2025-10-26,Dubai,buyer
4668,2025-05-24,Dubai,seller
4669,2025-01-08,Abu Dhabi,buyer
4670,2025-12-12,Umm Al Quwain,agent
4671,2025-07-18,Abu Dhabi,seller
4672,2024-04-18,Abu Dhabi,buyer
4673,2025-07-21,Sharjah,agent
4674,2024-12-26,Dubai,buyer
4675,2025-11-07,Dubai,seller
4676,2025-12-20,Dubai,agent
4677,2024-07-17,Dubai,buyer
4678,2025-12-16,Dubai,buyer
4679,2024-02-01,Sharjah,agent
4680,2025-11-06,Dubai,buyer
4681,2024-10-03,Umm Al Quwain,buyer
4682,2025-03-22,Abu Dhabi,buyer
4683,2025-03-28,Sharjah,buyer
4684,2025-11-01,Abu Dhabi,buyer
4685,2025-03-01,Dubai,buyer
4686,2024-08-20,Sharjah,agent
4687,2024-09-20,Dubai,buyer
4688,2025-09-03,Abu Dhabi,seller
4689,2024-08-26,Dubai,seller
4690,2024-05-13,Umm Al Quwain,buyer
4691,2024-01-21,Ras Al Khaimah,buyer
4692,2025-06-23,Sharjah,agent
4693,2025-09-14,Abu Dhabi,seller
4694,2024-11-25,Abu Dhabi,seller
4695,2024-06-24,Dubai,seller
4696,2024-10-30,Dubai,buyer
4697,2025-09-18,Dubai,seller
4698,2024-10-12,Abu Dhabi,buyer
4699,2025-07-29,Ajman,seller
4700,2024-09-04,Umm Al Quwain,buyer
4701,2024-05-20,Dubai,buyer
4702,2024-10-10,Dubai,seller
4703,2024-09-05,Dubai,buyer
4704,2025-12-16,Sharjah,buyer
4705,2024-03-05,Sharjah,buyer
4706,2025-01-09,Dubai,buyer
4707,2024-03-28,Dubai,buyer
4708,2024-01-19,Sharjah,agent
4709,2024-11-29,Abu Dhabi,buyer
4710,2025-06-16,Abu Dhabi,seller
4711,2024-12-24,Dubai,buyer
4712,2025-07-05,Abu Dhabi,agent
4713,2025-10-17,Ras Al Khaimah,buyer
4714,2024-08-31,Ras Al Khaimah,buyer
4715,2024-01-29,Sharjah,buyer
4716,2024-09-30,Dubai,buyer
4717,2025-05-14,Ajman,buyer
4718,2025-06-18,Umm Al Quwain,buyer
4719,2025-02-23,Dubai,buyer
4720,2024-01-27,Dubai,buyer
4721,2025-05-08,Abu Dhabi,buyer
4722,2025-07-14,Abu Dhabi,agent
4723,2025-11-28,Umm Al Quwain,agent
4724,2025-07-10,Dubai,agent
4725,2025-06-09,Abu Dhabi,agent
4726,2025-02-08,Fujairah,buyer
4727,2025-10-18,Abu Dhabi,buyer
4728,2025-06-07,Dubai,agent
4729,2025-12-03,Sharjah,buyer
4730,2025-12-09,Sharjah,buyer
4731,2024-12-16,Abu Dhabi,buyer
4732,2024-01-24,Abu Dhabi,buyer
4733,2025-01-19,Sharjah,buyer
4734,2024-05-29,Ajman,agent
4735,2024-08-25,Dubai,buyer
4736,2025-01-23,Abu Dhabi,buyer
4737,2024-02-23,Dubai,buyer
4738,2025-03-11,Dubai,buyer
4739,2025-05-04,Sharjah,buyer
4740,2025-05-04,Dubai,buyer
4741,2024-04-13,Fujairah,buyer
4742,2025-10-03,Fujairah,agent
4743,2025-09-29,Fujairah,agent
4744,2025-10-22,Dubai,seller
4745,2024-02-29,Dubai,agent
4746,2024-03-05,Dubai,buyer
4747,2025-06-25,Abu Dhabi,agent
4748,2025-02-09,Dubai,buyer
4749,2024-05-30,Dubai,buyer
4750,2025-11-15,Dubai,agent
4751,2024-05-19,Sharjah,agent
4752,2024-02-29,Umm Al Quwain,buyer
4753,2024-11-28,Abu Dhabi,buyer
4754,2025-09-03,Abu Dhabi,seller
4755,2025-11-11,Sharjah,agent
4756,2025-04-24,Dubai,seller
4757,2024-05-02,Dubai,buyer
4758,2025-03-20,Dubai,buyer
4759,2025-03-11,Abu Dhabi,agent
4760,2024-10-02,Sharjah,seller
4761,2025-05-30,Dubai,buyer
4762,2025-03-26,Umm Al Quwain,buyer
4763,2025-04-07,Dubai,buyer
4764,2025-10-10,Ajman,buyer
4765,2024-08-18,Dubai,buyer
4766,2024-07-04,Abu Dhabi,seller
4767,2025-01-31,Ras Al Khaimah,seller
4768,2024-11-06,Dubai,buyer
4769,2024-02-27,Dubai,seller
4770,2025-11-24,Fujairah,buyer
4771,2024-07-20,Dubai,agent
4772,2024-06-08,Ras Al Khaimah,seller
4773,2024-12-04,Sharjah,buyer
4774,2025-04-21,Dubai,buyer
4775,2024-03-09,Dubai,agent
4776,2025-01-15,Abu Dhabi,buyer
4777,2025-01-24,Ras Al Khaimah,seller
4778,2025-07-23,Dubai,agent
4779,2024-01-02,Dubai,buyer
4780,2025-10-24,Sharjah,buyer
4781,2024-04-14,Dubai,agent
4782,2025-06-11,Dubai,buyer
4783,2025-12-29,Dubai,seller
4784,2025-11-25,Abu Dhabi,buyer
4785,2024-11-17,Dubai,buyer
4786,2025-04-29,Abu Dhabi,seller
4787,2024-08-12,Abu Dhabi,buyer
4788,2024-07-08,Abu Dhabi,seller
4789,2024-06-04,Abu Dhabi,buyer
4790,2024-10-23,Abu Dhabi,seller
4791,2025-09-23,Abu Dhabi,agent
4792,2025-03-31,Dubai,buyer
4793,2024-11-21,Dubai,buyer
4794,2025-02-07,Dubai,buyer
4795,2024-12-15,Dubai,seller
4796,2025-11-21,Sharjah,buyer
4797,2024-09-13,Dubai,seller
4798,2025-11-21,Ras Al Khaimah,buyer
4799,2024-05-16,Dubai,seller
4800,2024-02-04,Dubai,buyer
4801,2024-10-07,Abu Dhabi,seller
4802,2024-04-22,Dubai,seller
4803,2025-02-25,Sharjah,buyer
4804,2024-06-03,Dubai,agent
4805,2025-08-25,Dubai,buyer
4806,2025-01-15,Dubai,buyer
4807,2024-01-16,Ras Al Khaimah,buyer
4808,2024-12-02,Dubai,buyer
4809,2024-12-02,Dubai,buyer
4810,2025-06-07,Dubai,buyer
4811,2024-05-31,Sharjah,agent
4812,2024-05-10,Abu Dhabi,agent
4813,2024-05-23,Abu Dhabi,buyer
4814,2025-11-24,Dubai,buyer
4815,2025-07-14,Ajman,seller
4816,2025-04-25,Umm Al Quwain,agent
4817,2025-07-08,Abu Dhabi,buyer
4818,2025-03-08,Dubai,buyer
4819,2025-02-08,Dubai,seller
4820,2025-11-24,Abu Dhabi,seller
4821,2025-07-11,Umm Al Quwain,buyer
4822,2025-09-01,Abu Dhabi,buyer
4823,2024-08-04,Dubai,buyer
4824,2025-07-19,Sharjah,agent
4825,2024-07-12,Sharjah,agent
4826,2025-08-01,Fujairah,seller
4827,2025-12-08,Dubai,seller
4828,2025-01-06,Sharjah,buyer
4829,2025-09-17,Umm Al Quwain,agent
4830,2025-01-24,Sharjah,buyer
4831,2024-09-30,Abu Dhabi,buyer
4832,2025-01-08,Sharjah,agent
4833,2024-11-11,Dubai,seller
4834,2025-06-27,Dubai,agent
4835,2024-10-10,Abu Dhabi,agent
4836,2024-09-17,Ras Al Khaimah,seller
4837,2024-01-28,Ras Al Khaimah,buyer
4838,2025-11-06,Umm Al Quwain,seller
4839,2025-05-19,Dubai,seller
4840,2025-01-07,Ras Al Khaimah,buyer
4841,2024-04-07,Abu Dhabi,agent
4842,2024-09-13,Dubai,buyer
4843,2025-11-08,Abu Dhabi,buyer
4844,2024-11-21,Abu Dhabi,buyer
4845,2025-05-24,Abu Dhabi,agent
4846,2024-07-03,Sharjah,buyer
4847,2024-10-24,Umm Al Quwain,buyer
4848,2025-08-14,Sharjah,buyer
4849,2024-03-23,Dubai,agent
4850,2025-11-12,Abu Dhabi,seller
4851,2025-08-26,Dubai,buyer
4852,2025-03-04,Sharjah,buyer
4853,2025-10-29,Dubai,buyer
4854,2024-07-26,Abu Dhabi,buyer
4855,2024-08-28,Dubai,buyer
4856,2024-07-27,Sharjah,buyer
4857,2025-12-22,Dubai,buyer
4858,2025-08-20,Dubai,agent
4859,2024-07-21,Sharjah,seller
4860,2025-03-28,Dubai,buyer
4861,2025-08-08,Dubai,agent
4862,2024-08-25,Dubai,seller
4863,2025-09-23,Dubai,buyer
4864,2024-11-14,Abu Dhabi,buyer
4865,2024-10-26,Ajman,seller
4866,2025-02-18,Abu Dhabi,agent
4867,2024-05-22,Dubai,buyer
4868,2025-09-05,Dubai,buyer
4869,2024-05-16,Abu Dhabi,seller
4870,2024-07-04,Dubai,seller
4871,2024-09-29,Sharjah,buyer
4872,2025-02-06,Dubai,seller
4873,2024-04-28,Dubai,buyer
4874,2025-04-28,Abu Dhabi,seller
4875,2025-12-05,Abu Dhabi,buyer
4876,2024-02-07,Ras Al Khaimah,buyer
4877,2025-05-25,Dubai,buyer
4878,2024-11-02,Dubai,agent
4879,2025-02-23,Sharjah,buyer
